GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLONG,INTPTLAT
80425,118140121,314467,45.614,0.121,-105.205825,39.348402
80426,344815749,1200838,133.134,0.464,-107.000453,39.912085
80427,37901033,0,14.634,0,-105.49496,39.780281
80428,798466506,5055474,308.29,1.952,-106.925249,40.843694
80432,282656348,846415,109.134,0.327,-105.796907,39.222376
80433,212158921,441461,81.915,0.17,-105.262386,39.477721
80434,74237158,483879,28.663,0.187,-106.286789,40.843252
80435,268632374,6775062,103.72,2.616,-105.934581,39.573678
80436,31702715,76333,12.24,0.029,-105.64221,39.781638
80438,144190865,486376,55.672,0.188,-105.784735,39.763029
80439,457823389,711375,176.767,0.275,-105.440245,39.634422
80440,686865818,1448162,265.2,0.559,-105.969036,39.230807
80442,182382663,57211,70.418,0.022,-105.889416,39.924007
80443,269448980,10023763,104.035,3.87,-106.17275,39.543602
80444,82886961,1088616,32.003,0.42,-105.751005,39.6084
80446,774428527,16955734,299.009,6.547,-105.949368,40.176165
80447,608271194,22568571,234.855,8.714,-105.762482,40.296378
80448,580698843,289229,224.209,0.112,-105.649921,39.423128
80449,1536723392,22373094,593.332,8.638,-105.856797,38.976576
80451,177739781,0,68.626,0,-106.073143,40.098446
80452,336292160,1316359,129.843,0.508,-105.670791,39.689403
80453,1048445,0,0.405,0,-105.242573,39.662687
80454,11104624,8841,4.288,0.003,-105.242263,39.628546
80455,90048206,30093,34.768,0.012,-105.398382,40.094826
80456,599169362,1539343,231.341,0.594,-105.536533,39.24737
80457,4024245,0,1.554,0,-105.290978,39.64825
80459,1502830495,13507096,580.246,5.215,-106.454609,40.177204
80461,749102545,8732529,289.23,3.372,-106.313157,39.231742
80463,313270310,840298,120.954,0.324,-106.720487,39.970544
80465,116876159,1507965,45.126,0.582,-105.205578,39.609086
80466,233241697,2997014,90.055,1.157,-105.541527,39.976421
80467,595416164,3237321,229.891,1.25,-106.826395,40.207641
80468,994246996,6657265,383.881,2.57,-106.122681,39.951923
80469,132487812,29063,51.154,0.011,-106.968565,40.200081
80470,345265510,1170854,133.308,0.452,-105.324766,39.379452
80471,2025971,0,0.782,0,-105.421253,39.935251
80473,165859494,112066,64.039,0.043,-106.134341,40.416344
80475,28069390,96618,10.838,0.037,-105.570418,39.455282
80476,148701114,36622,57.414,0.014,-105.834343,39.670628
80477,69521,0,0.027,0,-106.829354,40.486391
80478,108060688,421723,41.722,0.163,-105.852772,40.029019
80479,292109895,346103,112.784,0.134,-106.814497,40.035912
80480,3939426554,18154025,1521.021,7.009,-106.341566,40.672888
80481,185356642,3410861,71.567,1.317,-105.576764,40.101411
80482,336127697,73649,129.78,0.028,-105.785558,39.890695
80483,225244397,175766,86.967,0.068,-106.928985,40.096085
80487,1893483793,4397795,731.078,1.698,-106.850131,40.540946
80488,28800,0,0.011,0,-106.818184,40.448703
80497,34246088,0,13.222,0,-106.000063,39.670756
80498,677180245,10462941,261.461,4.04,-106.27053,39.746631
80501,32047275,584271,12.374,0.226,-105.103179,40.164837
80503,235873042,7952477,91.071,3.07,-105.210376,40.169014
80504,256553379,10084123,99.056,3.894,-105.030087,40.163388
80510,171285283,1149627,66.134,0.444,-105.606668,40.213151
80511,268987,0,0.104,0,-105.572189,40.340181
80512,1271380356,10157199,490.883,3.922,-105.581555,40.633408
80513,170272654,9181802,65.743,3.545,-105.103928,40.300348
80514,17423578,36621,6.727,0.014,-104.955523,40.065738
80515,156984650,384745,60.612,0.149,-105.382289,40.462379
80516,103396032,606323,39.921,0.234,-105.027632,40.051112
80517,766475995,3664365,295.938,1.415,-105.585956,40.384776
80520,1043740,0,0.403,0,-104.931431,40.113099
80521,36755388,1150791,14.191,0.444,-105.127416,40.594597
80524,327632487,26312840,126.5,10.159,-105.029257,40.647612
80525,62772554,4145519,24.237,1.601,-105.036788,40.529646
80526,98867985,5276893,38.173,2.037,-105.143224,40.518836
80528,49282926,3764348,19.028,1.453,-105.004639,40.494596
80530,4924057,0,1.901,0,-104.929279,40.097792
80532,66967049,2974,25.856,0.001,-105.467197,40.493095
80534,125497199,1253634,48.455,0.484,-104.937474,40.331818
80535,114690819,340358,44.282,0.131,-105.183846,40.732954
80536,952074925,1788855,367.598,0.691,-105.369065,40.868337
80537,274494247,10232549,105.983,3.951,-105.179966,40.364469
80538,279714979,12754541,107.999,4.925,-105.049404,40.458831
80540,409888530,1172550,158.259,0.453,-105.364549,40.235694
80542,23196630,782379,8.956,0.302,-104.999386,40.235081
80543,81654543,805638,31.527,0.311,-104.850948,40.344353
80544,128817,0,0.05,0,-105.171093,40.103412
80545,732647654,2625472,282.877,1.014,-105.638065,40.87567
80546,198280,0,0.077,0,-104.849696,40.525242
80547,7720928,51539,2.981,0.02,-104.965364,40.52663
80549,528846891,9572963,204.189,3.696,-105.048773,40.864456
80550,141095051,2252739,54.477,0.87,-104.900983,40.484657
80601,69404913,1779435,26.797,0.687,-104.807809,39.962027
80602,77907661,1434724,30.08,0.554,-104.911602,39.964431
80603,208117213,8893681,80.355,3.434,-104.737094,39.982211
80610,438959998,2112615,169.483,0.816,-104.591187,40.660666
80611,996144776,524716,384.614,0.203,-104.287097,40.624982
80612,421224907,239353,162.636,0.092,-104.852569,40.872141
80615,272657136,2658519,105.274,1.026,-104.645698,40.545658
80620,17091729,216726,6.599,0.084,-104.717482,40.373756
80621,329925989,2119909,127.385,0.819,-104.801093,40.107238
80622,34125516,152099,13.176,0.059,-104.460409,40.538013
80623,1724340,0,0.666,0,-104.782532,40.285379
80624,81231909,727360,31.364,0.281,-104.498802,40.486784
80631,266377786,2480316,102.849,0.958,-104.673072,40.442868
80634,96551391,238573,37.279,0.092,-104.792917,40.403315
80640,34205162,2535777,13.207,0.979,-104.882674,39.885331
80642,246084918,3697131,95.014,1.427,-104.612139,40.051416
80643,541702938,3293136,209.153,1.271,-104.482398,40.11274
80644,412887154,4117721,159.417,1.59,-104.462805,40.382841
80645,348441803,11048309,134.534,4.266,-104.667961,40.330728
80648,398420975,82433,153.831,0.032,-104.740919,40.755864
80649,472813692,26195790,182.554,10.114,-104.176362,40.380745
80650,131370468,338246,50.722,0.131,-104.829835,40.621518
80651,246565414,2163583,95.199,0.835,-104.809426,40.241718
80652,485108131,297224,187.301,0.115,-104.276173,40.138533
80653,323666243,14094139,124.968,5.442,-103.971541,40.398768
80654,588686469,12702187,227.293,4.904,-104.065491,40.138103
80701,1573752898,5996004,607.629,2.315,-103.831757,40.168193
80705,807564,0,0.312,0,-103.829653,40.270499
80720,2411761385,443111,931.186,0.171,-103.219881,40.078252
80721,223730401,0,86.383,0,-102.1539,40.689612
80722,89409090,46402,34.521,0.018,-103.271661,40.506613
80723,751888883,445179,290.306,0.172,-103.555197,40.166261
80726,409178673,2942871,157.985,1.136,-102.793047,40.905042
80727,531673138,101110,205.28,0.039,-102.513988,40.071179
80728,939237282,0,362.642,0,-102.873872,40.644866
80729,1869674251,630674,721.885,0.244,-104.269296,40.884243
80731,974540139,135926,376.272,0.052,-102.600328,40.59445
80733,81847808,7025967,31.602,2.713,-103.450535,40.371386
80734,1262374294,313398,487.405,0.121,-102.291952,40.519891
80735,758543186,7681057,292.875,2.966,-102.273164,39.709824
80736,294694804,170070,113.782,0.066,-103.027237,40.811815
80737,628357959,36263,242.61,0.014,-102.177979,40.87614
80740,427409425,922413,165.024,0.356,-103.382898,39.725661
80741,589502612,3071611,227.608,1.186,-103.477138,40.573942
80742,1155134118,25230,446,0.01,-103.831083,40.752316
80743,1202617711,55257,464.333,0.021,-102.95496,40.196787
80744,336222752,131823,129.816,0.051,-102.391968,40.873626
80745,569546818,35014,219.903,0.014,-103.387875,40.896443
80746,686833,0,0.265,0,-102.465912,40.609603
80747,455638302,49867,175.923,0.019,-103.086174,40.942361
80749,430930186,3362648,166.383,1.298,-102.547276,40.867058
80750,340238898,2440033,131.367,0.942,-103.604846,40.414765
80751,1216655161,10908651,469.753,4.212,-103.232406,40.63688
80754,546417986,107195,210.973,0.041,-103.666956,40.723113
80755,286619179,301686,110.664,0.116,-102.344974,39.911897
80757,981433813,1586405,378.934,0.613,-103.583221,39.790981
80758,1798093515,1534750,694.248,0.593,-102.193094,40.138836
80759,1671465169,717789,645.356,0.277,-102.685959,40.135241
80801,401656612,135200,155.08,0.052,-103.101271,39.73228
80802,1037427747,66854,400.553,0.026,-102.173384,38.836946
80804,867607915,3669027,334.985,1.417,-103.248069,39.34684
80805,434261386,51803,167.669,0.02,-102.455614,39.305959
80807,1887116835,962287,728.62,0.372,-102.223231,39.321667
80808,917777500,491294,354.356,0.19,-104.30347,38.988167
80809,130760637,924318,50.487,0.357,-105.000241,38.855321
80810,1381707911,283493,533.48,0.109,-102.4449,38.821854
80812,357199661,1606696,137.916,0.62,-102.849918,39.619003
80813,285358443,1371568,110.178,0.53,-105.157507,38.805574
80814,255700232,162896,98.726,0.063,-105.189763,38.960297
80815,1361287267,3226642,525.596,1.246,-103.063405,39.396721
80816,479752408,2669901,185.233,1.031,-105.315864,38.857741
80817,163753246,329556,63.225,0.127,-104.686472,38.63858
80818,748812012,3247512,289.118,1.254,-103.480409,39.385913
80819,21436616,8295,8.277,0.003,-105.011583,38.962513
80820,765475676,887009,295.552,0.342,-105.579799,38.789998
80821,2195742939,8085307,847.781,3.122,-103.381661,38.979683
80822,548121285,288736,211.631,0.111,-102.675394,39.700145
80823,1055640441,3778115,407.585,1.459,-103.419186,38.663464
80824,279485723,238220,107.91,0.092,-102.507129,39.650352
80825,1707532579,6206421,659.282,2.396,-102.831705,38.795426
80827,625907653,12582493,241.664,4.858,-105.467609,39.056483
80828,1400751875,2402185,540.833,0.927,-103.729511,39.333574
80829,55850545,46993,21.564,0.018,-104.935752,38.827928
80830,578336049,12560,223.297,0.005,-103.894118,39.114246
80831,492025488,32023,189.972,0.012,-104.487819,38.986634
80832,619506351,97770,239.193,0.038,-104.012874,39.017177
80833,1226432622,1825266,473.528,0.705,-103.96509,38.763233
80834,743832685,23665,287.195,0.009,-102.88364,39.264797
80835,370916090,11962,143.212,0.005,-104.024141,39.221174
80836,983097804,226321,379.576,0.087,-102.576778,39.298071
80840,74829013,35008,28.892,0.014,-104.861958,38.994694
80860,194733317,1149709,75.187,0.444,-105.08828,38.705877
80861,649830168,38890,250.901,0.015,-102.721831,39.331861
80862,356006067,1236303,137.455,0.477,-103.057916,38.873184
80863,320670496,1734840,123.812,0.67,-105.113586,39.019995
80864,644177990,0,248.719,0,-104.186739,38.697666
80902,37189434,30971,14.359,0.012,-104.807971,38.669371
80903,12526816,4905,4.837,0.002,-104.814501,38.83149
80904,24689363,167153,9.533,0.065,-104.876163,38.860829
80905,12847421,5053,4.96,0.002,-104.838348,38.81891
80906,120767344,399190,46.629,0.154,-104.878195,38.752622
80907,25602450,50224,9.885,0.019,-104.826451,38.878612
80908,247020111,152751,95.375,0.059,-104.693246,39.046483
80909,21700823,5043,8.379,0.002,-104.775218,38.853475
80910,15024086,222164,5.801,0.086,-104.77458,38.812066
80911,31216535,1216253,12.053,0.47,-104.723477,38.752916
80913,68177199,112448,26.323,0.043,-104.748776,38.687472
80914,1831139,4050,0.707,0.002,-104.704184,38.824001
80915,20155304,8832,7.782,0.003,-104.717043,38.849797
80916,44484175,17208,17.175,0.007,-104.708018,38.806967
80917,16896613,6031,6.524,0.002,-104.745264,38.886168
80918,31026523,6317,11.979,0.002,-104.780362,38.910393
80919,37043007,5329,14.302,0.002,-104.852626,38.928208
80920,32741006,0,12.641,0,-104.770779,38.957604
80921,225402881,1931706,87.029,0.746,-104.910486,39.016197
80922,15460506,0,5.969,0,-104.70063,38.890569
80923,17676162,0,6.825,0,-104.714788,38.926858
80924,14087629,15049,5.439,0.006,-104.721285,38.968013
80925,60921127,40798,23.522,0.016,-104.655864,38.757764
80926,167541067,6609,64.688,0.003,-104.903006,38.634733
80927,11219940,0,4.332,0,-104.658341,38.928577
80928,851544467,134016,328.783,0.052,-104.401634,38.630403
80929,56183888,0,21.693,0,-104.626967,38.82471
80930,94214870,0,36.377,0,-104.502478,38.814229
80938,8627904,0,3.331,0,-104.663423,38.904708
80939,1304282,0,0.504,0,-104.677361,38.877605
80951,12167196,59661,4.698,0.023,-104.651538,38.894945
81001,90353477,485003,34.886,0.187,-104.536493,38.293234
81003,20788936,701826,8.027,0.271,-104.626098,38.277713
81004,421926955,3769184,162.907,1.455,-104.714356,38.04374
81005,596341566,6844802,230.249,2.643,-104.810446,38.197683
81006,146693161,2428803,56.639,0.938,-104.501002,38.236078
81007,383269607,5062391,147.981,1.955,-104.773198,38.360042
81008,347401499,556756,134.132,0.215,-104.621526,38.441619
81019,25710772,270752,9.927,0.105,-104.841876,37.9437
81020,1502014003,156966,579.931,0.061,-104.49102,37.548854
81021,565815061,10034465,218.462,3.874,-103.38093,38.387612
81022,1103580254,3184561,426.095,1.23,-104.422573,38.050166
81023,326417799,274918,126.031,0.106,-104.964263,38.052616
81024,108676155,0,41.96,0,-104.734713,37.249355
81025,1420589018,3921305,548.493,1.514,-104.355296,38.455047
81027,1603772188,0,619.22,0,-103.799939,37.189352
81029,1420920618,209324,548.621,0.081,-102.495606,37.087819
81030,943780,207555,0.364,0.08,-103.523617,38.100738
81033,837885,0,0.324,0,-103.861345,38.194886
81036,1947551214,30576193,751.954,11.806,-102.75621,38.388466
81038,299771,0,0.116,0,-103.14042,38.079243
81039,1528433390,2996371,590.131,1.157,-104.085204,37.93907
81040,1342814744,426603,518.464,0.165,-105.226512,37.783983
81041,1187727529,2848772,458.584,1.1,-102.370249,37.867474
81043,3678185,0,1.42,0,-102.220817,38.131096
81044,844747403,15141645,326.159,5.846,-102.950617,37.925042
81045,591324165,2881151,228.312,1.112,-103.164635,38.487746
81047,1547145131,6097996,597.356,2.354,-102.151319,38.111178
81049,3329882248,3052,1285.675,0.001,-103.387574,37.378762
81050,1391277232,14351831,537.175,5.541,-103.505893,37.940231
81052,1719030457,8014189,663.721,3.094,-102.639554,37.918016
81054,2471852745,49817187,954.388,19.235,-103.157396,37.945704
81055,666199765,573120,257.221,0.221,-105.111759,37.491613
81057,135618862,2327193,52.363,0.899,-102.88319,38.121759
81058,134907240,2334979,52.088,0.902,-103.882859,38.099953
81059,2848329378,424391,1099.746,0.164,-104.020765,37.505391
81062,618609851,806913,238.847,0.312,-103.964339,38.29689
81063,1066804033,13246154,411.895,5.114,-103.77106,38.43071
81064,1251331209,36068,483.142,0.014,-102.999283,37.224707
81067,756622138,7457545,292.133,2.879,-103.778471,37.933631
81069,708101062,576455,273.399,0.223,-104.903626,37.893271
81071,1473805065,3541198,569.039,1.367,-102.246008,38.436195
81073,1657761689,244558,640.065,0.094,-102.712418,37.420622
81076,692046201,18314018,267.201,7.071,-103.601595,38.343221
81077,1179693,13232,0.455,0.005,-103.630845,38.017621
81081,598538039,177964,231.097,0.069,-104.214951,37.048164
81082,1547734954,5759976,597.584,2.224,-104.516734,37.178909
81084,623875684,5021405,240.88,1.939,-102.410872,37.584413
81087,104013431,0,40.16,0,-102.409003,37.3659
81089,1792193562,4670097,691.97,1.803,-104.737761,37.651579
81090,1651536020,498132,637.662,0.192,-102.222224,37.358203
81091,1119010236,753791,432.052,0.291,-104.964753,37.148986
81092,218776830,249562,84.47,0.096,-102.752246,38.193819
81101,1060256705,1615149,409.367,0.624,-105.833213,37.481245
81120,2258691910,8481292,872.086,3.275,-106.319313,37.22756
81121,121234065,0,46.809,0,-107.439077,37.109777
81122,1313962859,11375076,507.324,4.392,-107.475814,37.351492
81123,679319285,3012690,262.287,1.163,-105.571815,37.399731
81124,40567544,0,15.663,0,-106.160588,37.306244
81125,697618476,1824701,269.352,0.705,-106.069857,37.819261
81126,50441749,0,19.476,0,-105.334587,37.15559
81128,473327356,299324,182.753,0.116,-106.617244,37.082226
81129,10953267,0,4.229,0,-106.029047,37.103361
81130,2450315076,14236389,946.072,5.497,-107.057537,37.6204
81131,812454734,616121,313.691,0.238,-105.679141,37.865412
81132,1751761927,210067,676.359,0.081,-106.428957,37.71128
81133,965839956,753552,372.913,0.291,-105.307195,37.43013
81136,241823267,160485,93.368,0.062,-105.827948,37.735128
81137,658449106,16810133,254.229,6.49,-107.613601,37.051911
81138,59045662,612025,22.798,0.236,-105.620375,37.030764
81140,570821695,80882,220.395,0.031,-106.110838,37.313495
81141,111557056,31964,43.072,0.012,-105.858338,37.162298
81143,853385812,351200,329.494,0.136,-105.856686,38.049008
81144,732600541,547746,282.859,0.211,-106.167043,37.553439
81146,585181687,73295,225.94,0.028,-105.684002,37.62445
81147,3494964986,17187030,1349.414,6.636,-107.085622,37.322856
81148,604115,0,0.233,0,-105.985414,37.171819
81149,2162489048,496040,834.942,0.192,-106.34589,38.101708
81151,580586512,599956,224.166,0.232,-105.808117,37.278604
81152,1141384034,4450637,440.691,1.718,-105.40212,37.110768
81154,691576292,338752,267.019,0.131,-106.603691,37.574789
81155,820395519,28247,316.756,0.011,-106.074407,38.288315
81201,1154555994,554468,445.777,0.214,-106.066038,38.554832
81210,1334454049,9323272,515.236,3.6,-106.677959,38.808675
81211,1194832475,2632214,461.327,1.016,-106.381737,38.973415
81212,1599157642,331277,617.438,0.128,-105.399681,38.535973
81220,621397209,2384107,239.923,0.921,-107.480574,38.308243
81221,3881480,0,1.499,0,-105.144129,38.362348
81222,79972395,11561,30.878,0.004,-105.830935,38.347997
81223,1032998402,25799,398.843,0.01,-105.612643,38.364745
81224,403883203,513255,155.94,0.198,-106.934054,38.879886
81225,212524467,261474,82.056,0.101,-106.903504,38.95425
81226,212669908,1080385,82.112,0.417,-105.142833,38.320931
81227,925408,0,0.357,0,-106.290217,38.549241
81230,4624728595,39579518,1785.618,15.282,-106.953683,38.395065
81231,162539,0,0.063,0,-106.919672,38.550024
81232,4950753,0,1.911,0,-105.610466,38.285131
81233,228115988,105535,88.076,0.041,-105.824878,38.425974
81235,1398023965,2319184,539.78,0.895,-107.299418,38.012835
81236,499469960,826800,192.846,0.319,-106.264738,38.675427
81237,90228242,0,34.837,0,-106.614052,38.603067
81239,132545970,0,51.176,0,-106.663673,38.508808
81240,385174348,496767,148.717,0.192,-105.034304,38.500352
81241,52675608,3078,20.338,0.001,-106.508421,38.622869
81242,5740092,0,2.216,0,-106.075489,38.508149
81243,866028863,553525,334.376,0.214,-107.192094,38.265999
81244,9549354,0,3.687,0,-105.177721,38.362933
81248,666956434,30778,257.513,0.012,-106.378258,38.464302
81251,227091744,9391807,87.681,3.626,-106.478184,39.112263
